Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Weight Unit,Status
swsexy03200505701,Set lencería fruncido con estrella,Set lencería fruncido con estrella,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,M,,,swsexy03200505701,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set lencería fruncido con estrella,False,Set lencería fruncido con estrella,Set lencería fruncido con estrella,g,Active
swsexy03200505701,Set lencería fruncido con estrella,Set lencería fruncido con estrella,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,G,,,swsexy03200505701,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set lencería fruncido con estrella,False,Set lencería fruncido con estrella,Set lencería fruncido con estrella,g,Active
swsexy03200505701,Set lencería fruncido con estrella,Set lencería fruncido con estrella,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,XG,,,swsexy03200505701,200,shopify,1,deny,manual,549.99,632.4884999999999,True,False,,,,Set lencería fruncido con estrella,False,Set lencería fruncido con estrella,Set lencería fruncido con estrella,g,Active
swsexy03201109117,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,swsexy03201109117,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con malla con bordado,False,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,g,Active
swsexy03201109117,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,swsexy03201109117,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con malla con bordado,False,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,g,Active
swsexy03201109117,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,swsexy03201109117,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con malla con bordado,False,Set de lencería con aro con malla con bordado,Set de lencería con aro con malla con bordado,g,Active
sg2207200040042600,Bolsa cuadrada mini geométrico en relieve con solapa,Bolsa cuadrada mini geométrico en relieve con solapa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa,Size,,,,sg2207200040042600,200,shopify,1,deny,manual,599.99,689.9884999999999,True,False,,,,Bolsa cuadrada mini geométrico en relieve con solapa,False,Bolsa cuadrada mini geométrico en relieve con solapa,Bolsa cuadrada mini geométrico en relieve con solapa,g,Active
sg2207200040042600,Bolsa cuadrada mini geométrico en relieve con solapa,Bolsa cuadrada mini geométrico en relieve con solapa,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa,Size,,,,sg2207200040042600,200,shopify,1,deny,manual,599.99,689.9884999999999,True,False,,,,Bolsa cuadrada mini geométrico en relieve con solapa,False,Bolsa cuadrada mini geométrico en relieve con solapa,Bolsa cuadrada mini geométrico en relieve con solapa,g,Active
si2109032842111097,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,si2109032842111097,200,shopify,1,deny,manual,449.99,517.4884999999999,True,False,,,,1 par Set de lencería PU vinculado con aro con con muñequera,False,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,g,Active
si2109032842111097,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,si2109032842111097,200,shopify,1,deny,manual,449.99,517.4884999999999,True,False,,,,1 par Set de lencería PU vinculado con aro con con muñequera,False,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,g,Active
si2109032842111097,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,si2109032842111097,200,shopify,1,deny,manual,449.99,517.4884999999999,True,False,,,,1 par Set de lencería PU vinculado con aro con con muñequera,False,1 par Set de lencería PU vinculado con aro con con muñequera,1 par Set de lencería PU vinculado con aro con con muñequera,g,Active
si2111038580123229,Set de lencería de malla transparente,Set de lencería de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,si2111038580123229,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería de malla transparente,False,Set de lencería de malla transparente,Set de lencería de malla transparente,g,Active
si2111038580123229,Set de lencería de malla transparente,Set de lencería de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,si2111038580123229,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería de malla transparente,False,Set de lencería de malla transparente,Set de lencería de malla transparente,g,Active
swsexy03190610211,Set de lencería fina de croché con flor,Set de lencería fina de croché con flor,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,swsexy03190610211,200,shopify,1,deny,manual,299.99,344.9885,True,False,,,,Set de lencería fina de croché con flor,False,Set de lencería fina de croché con flor,Set de lencería fina de croché con flor,g,Active
swsexy03191226291,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,XG,,,swsexy03191226291,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería con malla con bordado floral,False,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,g,Active
swsexy03191226291,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,CH,,,swsexy03191226291,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería con malla con bordado floral,False,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,g,Active
swsexy03191226291,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Multicolor,Size,M,,,swsexy03191226291,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería con malla con bordado floral,False,Set de lencería con malla con bordado floral,Set de lencería con malla con bordado floral,g,Active
swsexy03200327254,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco,Size,M,,,swsexy03200327254,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con encaje floral,False,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,g,Active
swsexy03201116512,5 piezas set traje de mucama ribete con encaje,5 piezas set traje de mucama ribete con encaje,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Blanco y Negro,Size,M,,,swsexy03201116512,200,shopify,3,deny,manual,399.99,459.9885,True,False,,,,5 piezas set traje de mucama ribete con encaje,False,5 piezas set traje de mucama ribete con encaje,5 piezas set traje de mucama ribete con encaje,g,Active
swsexy23210426208,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Celeste,Size,CH,,,swsexy23210426208,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con encaje floral,False,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,g,Active
swsexy23210426208,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Celeste,Size,M,,,swsexy23210426208,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con encaje floral,False,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,g,Active
swsexy23210426208,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Celeste,Size,G,,,swsexy23210426208,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con aro con encaje floral,False,Set de lencería con aro con encaje floral,Set de lencería con aro con encaje floral,g,Active
swsexy25210528861,Set de lencería con parche de corazón de malla,Set de lencería con parche de corazón de malla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,CH,,,swsexy25210528861,200,shopify,2,deny,manual,199.99,229.9885,True,False,,,,Set de lencería con parche de corazón de malla,False,Set de lencería con parche de corazón de malla,Set de lencería con parche de corazón de malla,g,Active
swsexy25210528861,Set de lencería con parche de corazón de malla,Set de lencería con parche de corazón de malla,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rojo,Size,M,,,swsexy25210528861,200,shopify,1,deny,manual,199.99,229.9885,True,False,,,,Set de lencería con parche de corazón de malla,False,Set de lencería con parche de corazón de malla,Set de lencería con parche de corazón de malla,g,Active
si2112108343918396,Set de lencería con bordado de malla transparente con aro,Set de lencería con bordado de malla transparente con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa,Size,CH,,,si2112108343918396,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con bordado de malla transparente con aro,False,Set de lencería con bordado de malla transparente con aro,Set de lencería con bordado de malla transparente con aro,g,Active
lingerie181119602,Set de lencería alique con diseño de harness,Set de lencería alique con diseño de harness,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,lingerie181119602,200,shopify,1,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería alique con diseño de harness,False,Set de lencería alique con diseño de harness,Set de lencería alique con diseño de harness,g,Active
lingerie181119602,Set de lencería alique con diseño de harness,Set de lencería alique con diseño de harness,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,lingerie181119602,200,shopify,1,deny,manual,449.99,517.4884999999999,True,False,,,,Set de lencería alique con diseño de harness,False,Set de lencería alique con diseño de harness,Set de lencería alique con diseño de harness,g,Active
swbra03190222301,Set de lencería con encaje floral,Set de lencería con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,M,,,swbra03190222301,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con encaje floral,False,Set de lencería con encaje floral,Set de lencería con encaje floral,g,Active
swbra03190222301,Set de lencería con encaje floral,Set de lencería con encaje floral,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,G,,,swbra03190222301,200,shopify,1,deny,manual,399.99,459.9885,True,False,,,,Set de lencería con encaje floral,False,Set de lencería con encaje floral,Set de lencería con encaje floral,g,Active
si2203010688126798,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa vieja,Size,G,,,si2203010688126798,200,shopify,1,deny,manual,299.99,344.9885,True,False,,,,Set de lencería ribete fruncido inalámbrico de satén,False,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,g,Active
si2203010688126798,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa vieja,Size,M,,,si2203010688126798,200,shopify,1,deny,manual,299.99,344.9885,True,False,,,,Set de lencería ribete fruncido inalámbrico de satén,False,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,g,Active
si2203010688126798,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Rosa vieja,Size,CH,,,si2203010688126798,200,shopify,1,deny,manual,299.99,344.9885,True,False,,,,Set de lencería ribete fruncido inalámbrico de satén,False,Set de lencería ribete fruncido inalámbrico de satén,Set de lencería ribete fruncido inalámbrico de satén,g,Active
si2204292929294899,Bragas simple vinculado con aro,Bragas simple vinculado con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Burdeos,Size,13,,,si2204292929294899,200,shopify,2,deny,manual,199.99,229.9885,True,False,,,,Bragas simple vinculado con aro,False,Bragas simple vinculado con aro,Bragas simple vinculado con aro,g,Active
si2204292929294899,Bragas simple vinculado con aro,Bragas simple vinculado con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Burdeos,Size,9,,,si2204292929294899,200,shopify,2,deny,manual,199.99,229.9885,True,False,,,,Bragas simple vinculado con aro,False,Bragas simple vinculado con aro,Bragas simple vinculado con aro,g,Active
si2204292929294899,Bragas simple vinculado con aro,Bragas simple vinculado con aro,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Burdeos,Size,5,,,si2204292929294899,200,shopify,2,deny,manual,199.99,229.9885,True,False,,,,Bragas simple vinculado con aro,False,Bragas simple vinculado con aro,Bragas simple vinculado con aro,g,Active
si2111038580123229,Set de lencería de malla transparente,Set de lencería de malla transparente,AMBAR,Lingerie,Lenceria,"Lenceria, ropa interior, ropa intima, sexy",FALSE,Color,Negro,Size,CH,,,si2111038580123229,200,shopify,1,deny,manual,249.99,287.4885,True,False,,,,Set de lencería de malla transparente,False,Set de lencería de malla transparente,Set de lencería de malla transparente,g,Active
